date,usd_per_oz,usd_per_gram,vnd_per_gram,vnd_per_tael
2022-10-13,1665.80,53.56,1397352,52400693
2022-10-14,1641.76,52.78,1377187,51644508
2022-10-17,1649.94,53.05,1384054,51902023
2022-10-18,1651.83,53.11,1385633,51961242
2022-10-19,1628.49,52.36,1366055,51227072
2022-10-20,1627.66,52.33,1365364,51201133
2022-10-21,1656.66,53.26,1389687,52113266
2022-10-24,1648.60,53.00,1382926,51859722
2022-10-25,1652.52,53.13,1386218,51983157
2022-10-26,1664.49,53.51,1396254,52359521
2022-10-27,1662.94,53.46,1394955,52310812
2022-10-28,1641.76,52.78,1377188,51644558
2022-10-31,1633.12,52.51,1369943,51372848
2022-11-01,1647.50,52.97,1382006,51825224
2022-11-02,1634.89,52.56,1371423,51428354
2022-11-03,1629.15,52.38,1366610,51247888
2022-11-04,1680.27,54.02,1409492,52855961
2022-11-07,1674.68,53.84,1404803,52680118
2022-11-08,1712.52,55.06,1436545,53870444
2022-11-09,1706.32,54.86,1431344,53675409
2022-11-10,1754.86,56.42,1472062,55202336
2022-11-11,1770.69,56.93,1485341,55700285
2022-11-14,1771.80,56.96,1486272,55735205
2022-11-15,1778.25,57.17,1491683,55938100
2022-11-16,1773.77,57.03,1487925,55797174
2022-11-17,1760.87,56.61,1477103,55391380
2022-11-18,1749.74,56.26,1467767,55041266
2022-11-21,1737.81,55.87,1457758,54665927
2022-11-22,1740.24,55.95,1459798,54742426
2022-11-23,1749.28,56.24,1467381,55026797
2022-11-24,1754.96,56.42,1472146,55205469
2022-11-25,1756.14,56.46,1473136,55242590
2022-11-28,1740.75,55.97,1460226,54758469
2022-11-29,1749.73,56.26,1467759,55040951
2022-11-30,1768.45,56.86,1483462,55629822
2022-12-01,1802.89,57.96,1512352,56713197
2022-12-02,1797.82,57.80,1508099,56553709
2022-12-05,1768.39,56.86,1483412,55627936
2022-12-06,1770.91,56.94,1485526,55707208
2022-12-07,1786.22,57.43,1498368,56188810
2022-12-08,1789.23,57.53,1500893,56283495
2022-12-09,1796.63,57.76,1507101,56516277
2022-12-12,1781.15,57.27,1494115,56029326
2022-12-13,1810.29,58.20,1518559,56945978
2022-12-14,1807.27,58.11,1516026,56850978
2022-12-15,1776.66,57.12,1490349,55888085
2022-12-16,1792.34,57.63,1503502,56381326
2022-12-19,1787.44,57.47,1499392,56227186
2022-12-20,1817.41,58.43,1524531,57169901
2022-12-21,1814.13,58.33,1521781,57066771
2022-12-22,1792.57,57.63,1503695,56388560
2022-12-23,1797.91,57.80,1508174,56556542
2022-12-26,1797.61,57.79,1507927,56547250
2022-12-27,1813.93,58.32,1521613,57060481
2022-12-28,1804.09,58.00,1513358,56750943
2022-12-29,1814.89,58.35,1522418,57090679
2022-12-30,1824.40,58.66,1530396,57389833
2023-01-02,1823.69,58.63,1529800,57367496
2023-01-03,1839.49,59.14,1543054,57864516
2023-01-04,1854.09,59.61,1555301,58323785
2023-01-05,1833.19,58.94,1537769,57666336
2023-01-06,1865.71,59.98,1565048,58689313
2023-01-09,1871.59,60.17,1569981,58874279
2023-01-10,1877.27,60.36,1574745,59052956
2023-01-11,1876.38,60.33,1573999,59024958
2023-01-12,1896.86,60.99,1591179,59669194
2023-01-13,1920.21,61.74,1610766,60403710
2023-01-16,1918.00,61.67,1608912,60334211
2023-01-17,1908.39,61.36,1600850,60031892
2023-01-18,1903.76,61.21,1596967,59886247
2023-01-19,1931.39,62.10,1620144,60755399
2023-01-20,1926.57,61.94,1616104,60603901
2023-01-23,1931.30,62.09,1620069,60752569
2023-01-24,1937.45,62.29,1625227,60946025
2023-01-25,1945.93,62.56,1632341,61212782
2023-01-26,1928.99,62.02,1618131,60679902
2023-01-27,1927.34,61.97,1616747,60627997
2023-01-30,1922.52,61.81,1612701,60476292
2023-01-31,1927.88,61.98,1617200,60644985
2023-02-01,1950.42,62.71,1636107,61354023
2023-02-02,1912.37,61.48,1604189,60157090
2023-02-03,1865.53,59.98,1564897,58683653
2023-02-06,1867.36,60.04,1566432,58741218
2023-02-07,1873.81,60.24,1571843,58944116
2023-02-08,1875.59,60.30,1573336,59000107
2023-02-09,1861.39,59.85,1561425,58553421
2023-02-10,1864.67,59.95,1564176,58656600
2023-02-13,1853.39,59.59,1554714,58301766
2023-02-14,1854.29,59.62,1555469,58330078
2023-02-15,1836.19,59.03,1540286,57760707
2023-02-16,1837.44,59.08,1541334,57800028
2023-02-17,1841.59,59.21,1544815,57930575
2023-02-20,1841.14,59.19,1544438,57916420
2023-02-21,1834.32,58.97,1538720,57701986
2023-02-22,1825.04,58.68,1530932,57409966
2023-02-23,1822.64,58.60,1528919,57334469
2023-02-24,1810.81,58.22,1518996,56962336
2023-02-27,1817.31,58.43,1524448,57166806
2023-02-28,1827.15,58.74,1532702,57476340
2023-03-01,1836.81,59.05,1540801,57780056
2023-03-02,1836.00,59.03,1540126,57754743
2023-03-03,1854.97,59.64,1556039,58351467
2023-03-06,1846.85,59.38,1549228,58096038
2023-03-07,1813.52,58.31,1521269,57047583
2023-03-08,1813.59,58.31,1521328,57049783
2023-03-09,1830.89,58.86,1535840,57593988
2023-03-10,1867.83,60.05,1566827,58756001
2023-03-13,1913.23,61.51,1604915,60184299
2023-03-14,1902.12,61.15,1595588,59834565
2023-03-15,1918.10,61.67,1608994,60337260
2023-03-16,1919.12,61.70,1609848,60369300
2023-03-17,1987.93,63.91,1667573,62533969
2023-03-20,1978.71,63.62,1659840,62244003
2023-03-21,1940.15,62.38,1627489,61030838
2023-03-22,1969.58,63.32,1652180,61956768
2023-03-23,1993.50,64.09,1672248,62709286
2023-03-24,1977.22,63.57,1658586,62196975
2023-03-27,1956.56,62.90,1641257,61547149
2023-03-28,1973.69,63.46,1655630,62086109
2023-03-29,1964.04,63.15,1647533,61782476
2023-03-30,1980.25,63.67,1661130,62292386
2023-03-31,1967.90,63.27,1650770,61903888
2023-04-03,1984.11,63.79,1664364,62413667
2023-04-04,2019.97,64.94,1694449,63541851
2023-04-05,2020.35,64.96,1694771,63553900
2023-04-06,2008.02,64.56,1684422,63165820
2023-04-10,1989.65,63.97,1669017,62588151
2023-04-11,2003.14,64.40,1680332,63012453
2023-04-12,2014.67,64.77,1690004,63375159
2023-04-13,2039.73,65.58,1711029,64163588
2023-04-14,2003.04,64.40,1680247,63009281
2023-04-17,1994.77,64.13,1673311,62749167
2023-04-18,2004.93,64.46,1681830,63068608
2023-04-19,1993.26,64.08,1672047,62701763
2023-04-20,2004.34,64.44,1681337,63050123
2023-04-21,1982.89,63.75,1663349,62375575
2023-04-24,1988.88,63.94,1668366,62563717
2023-04-25,1997.87,64.23,1675913,62846721
2023-04-26,1989.48,63.96,1668873,62582721
2023-04-27,1987.87,63.91,1667522,62532087
2023-04-28,1989.65,63.97,1669013,62587993
2023-05-01,1982.05,63.72,1662636,62348853
2023-05-02,2016.28,64.82,1691352,63425704
2023-05-03,2051.11,65.94,1720571,64521413
2023-05-04,2051.11,65.94,1720570,64521359
2023-05-05,2016.54,64.83,1691574,63434037
2023-05-08,2021.39,64.99,1695640,63586513
2023-05-09,2034.17,65.40,1706361,63988532
2023-05-10,2029.51,65.25,1702452,63841942
2023-05-11,2015.55,64.80,1690741,63402803
2023-05-12,2011.15,64.66,1687051,63264395
2023-05-15,2018.41,64.89,1693141,63492772
2023-05-16,1988.60,63.94,1668137,62555150
2023-05-17,1981.72,63.71,1662365,62338689
2023-05-18,1958.05,62.95,1642510,61594143
2023-05-19,1976.56,63.55,1658031,62176147
2023-05-22,1969.43,63.32,1652055,61952068
2023-05-23,1974.73,63.49,1656498,62118660
2023-05-24,1957.01,62.92,1641636,61561365
2023-05-25,1940.34,62.38,1627649,61036825
2023-05-26,1946.33,62.58,1632672,61225208
2023-05-29,1942.84,62.46,1629749,61115578
2023-05-30,1959.14,62.99,1643426,61628468
2023-05-31,1962.30,63.09,1646074,61727765
2023-06-01,1977.88,63.59,1659138,62217673
2023-06-02,1947.63,62.62,1633769,61266326
2023-06-05,1961.45,63.06,1645362,61701077
2023-06-06,1962.85,63.11,1646532,61744952
2023-06-07,1939.63,62.36,1627058,61014661
2023-06-08,1967.76,63.26,1650654,61899529
2023-06-09,1960.60,63.03,1644647,61674244
2023-06-12,1956.92,62.92,1641561,61558546
2023-06-13,1943.33,62.48,1630159,61130945
2023-06-14,1942.99,62.47,1629875,61120309
2023-06-15,1957.65,62.94,1642176,61581605
2023-06-16,1957.36,62.93,1641931,61572412
2023-06-19,1950.12,62.70,1635856,61344585
2023-06-20,1935.91,62.24,1623939,60897707
2023-06-21,1932.26,62.12,1620876,60782862
2023-06-22,1913.52,61.52,1605150,60193139
2023-06-23,1921.36,61.77,1611733,60439986
2023-06-26,1922.85,61.82,1612983,60486860
2023-06-27,1913.35,61.52,1605013,60187997
2023-06-28,1907.42,61.33,1600040,60001483
2023-06-29,1908.15,61.35,1600651,60024419
2023-06-30,1919.57,61.72,1610225,60383435
2023-07-03,1921.43,61.78,1611788,60442040
2023-07-04,1925.09,61.89,1614859,60557219
2023-07-05,1917.32,61.64,1608343,60312876
2023-07-06,1910.80,61.43,1602870,60107616
2023-07-07,1924.28,61.87,1614182,60531818
2023-07-10,1924.99,61.89,1614778,60554190
2023-07-11,1931.99,62.12,1620651,60774430
2023-07-12,1957.09,62.92,1641701,61563792
2023-07-13,1960.19,63.02,1644307,61661495
2023-07-14,1954.93,62.85,1639887,61495748
2023-07-17,1954.74,62.85,1639727,61489773
2023-07-18,1978.71,63.62,1659842,62244092
2023-07-19,1976.74,63.55,1658182,62181831
2023-07-20,1969.62,63.32,1652213,61957997
2023-07-21,1960.23,63.02,1644334,61662528
2023-07-24,1954.51,62.84,1639540,61482761
2023-07-25,1964.58,63.16,1647987,61799526
2023-07-26,1972.10,63.40,1654296,62036105
2023-07-27,1944.99,62.53,1631549,61183092
2023-07-28,1959.20,62.99,1643473,61630253
2023-07-31,1964.19,63.15,1647657,61787130
2023-08-01,1944.08,62.50,1630788,61154565
2023-08-02,1933.56,62.17,1621968,60823815
2023-08-03,1933.74,62.17,1622113,60829226
2023-08-04,1941.62,62.42,1628728,61077305
2023-08-07,1936.39,62.26,1624336,60912591
2023-08-08,1924.82,61.88,1614629,60548572
2023-08-09,1914.59,61.56,1606050,60226892
2023-08-10,1912.06,61.47,1603930,60147359
2023-08-11,1913.32,61.51,1604984,60186918
2023-08-14,1907.90,61.34,1600442,60016559
2023-08-15,1901.56,61.14,1595119,59816951
2023-08-16,1891.76,60.82,1586902,59508834
2023-08-17,1888.89,60.73,1584491,59418399
2023-08-18,1888.19,60.71,1583909,59396569
2023-08-21,1893.94,60.89,1588733,59577496
2023-08-22,1897.00,60.99,1591298,59673683
2023-08-23,1914.31,61.55,1605821,60218271
2023-08-24,1916.60,61.62,1607735,60290059
2023-08-25,1914.53,61.55,1605997,60224895
2023-08-28,1919.66,61.72,1610303,60386365
2023-08-29,1937.12,62.28,1624952,60935715
2023-08-30,1942.24,62.44,1629245,61096701
2023-08-31,1939.74,62.36,1627152,61018193
2023-09-01,1938.80,62.33,1626356,60988337
2023-09-04,1938.19,62.31,1625849,60969345
2023-09-05,1925.81,61.92,1615464,60579906
2023-09-06,1916.28,61.61,1607465,60279956
2023-09-07,1919.19,61.70,1609907,60371520
2023-09-08,1917.81,61.66,1608748,60328059
2023-09-11,1921.66,61.78,1611984,60449405
2023-09-12,1913.26,61.51,1604937,60185129
2023-09-13,1906.30,61.29,1599099,59966217
2023-09-14,1910.32,61.42,1602468,60092567
2023-09-15,1923.57,61.84,1613588,60509562
2023-09-18,1933.14,62.15,1621612,60810437
2023-09-19,1930.94,62.08,1619771,60741399
2023-09-20,1929.68,62.04,1618713,60701728
2023-09-21,1919.57,61.72,1610228,60383550
2023-09-22,1924.99,61.89,1614773,60553998
2023-09-25,1915.66,61.59,1606945,60260434
2023-09-26,1900.49,61.10,1594220,59783259
2023-09-27,1874.70,60.27,1572586,58971963
2023-09-28,1864.56,59.95,1564083,58653110
2023-09-29,1848.31,59.42,1550455,58142071
2023-10-02,1827.40,58.75,1532915,57484308
2023-10-03,1822.81,58.60,1529063,57339868
2023-10-04,1821.08,58.55,1527607,57285252
2023-10-05,1820.01,58.51,1526710,57251607
2023-10-06,1832.26,58.91,1536987,57636999
2023-10-09,1860.88,59.83,1560998,58537424
2023-10-10,1860.09,59.80,1560332,58512445
2023-10-11,1873.61,60.24,1571674,58937765
2023-10-12,1868.65,60.08,1567514,58781767
2023-10-13,1931.70,62.11,1620402,60765072
2023-10-16,1919.44,61.71,1610119,60379449
2023-10-17,1922.46,61.81,1612649,60474345
2023-10-18,1947.69,62.62,1633816,61268101
2023-10-19,1973.70,63.46,1655639,62086446
2023-10-20,1981.04,63.69,1661797,62317373
2023-10-23,1972.59,63.42,1654707,62051522
2023-10-24,1970.11,63.34,1652624,61973406
2023-10-25,1979.62,63.65,1660600,62272511
2023-10-26,1984.82,63.81,1664962,62436066
2023-10-27,2005.78,64.49,1682549,63095588
2023-10-30,1995.88,64.17,1674240,62783999
2023-10-31,1982.70,63.75,1663189,62369604
2023-11-01,1982.15,63.73,1662724,62352147
2023-11-02,1985.51,63.84,1665540,62457746
2023-11-03,1992.27,64.05,1671211,62670414
2023-11-06,1977.68,63.58,1658977,62211640
2023-11-07,1968.40,63.29,1651194,61919770
2023-11-08,1949.79,62.69,1635579,61334205
2023-11-09,1958.19,62.96,1642625,61598439
2023-11-10,1936.79,62.27,1624674,60925267
2023-11-13,1945.89,62.56,1632307,61211523
2023-11-14,1962.67,63.10,1646386,61739492
2023-11-15,1959.09,62.99,1643381,61626790
2023-11-16,1980.85,63.69,1661634,62311291
2023-11-17,1980.01,63.66,1660927,62284757
2023-11-20,1977.19,63.57,1658567,62196250
2023-11-21,1998.37,64.25,1676329,62862353
2023-11-22,1989.72,63.97,1669077,62590385
2023-11-23,1991.79,64.04,1670810,62655392
2023-11-24,2001.97,64.36,1679350,62975620
2023-11-27,2013.64,64.74,1689142,63342815
2023-11-28,2040.89,65.62,1711998,64199921
2023-11-29,2044.59,65.74,1715102,64316310
2023-11-30,2035.75,65.45,1707690,64038375
2023-12-01,2070.90,66.58,1737173,65143975
2023-12-04,2030.06,65.27,1702913,63859245
2023-12-05,2019.42,64.93,1693988,63524552
2023-12-06,2024.90,65.10,1698583,63696846
2023-12-07,2028.34,65.21,1701468,63805060
2023-12-08,2003.39,64.41,1680541,63020290
2023-12-11,1981.30,63.70,1662013,62325502
2023-12-12,1979.44,63.64,1660449,62266820
2023-12-13,2026.39,65.15,1699835,63743797
2023-12-14,2035.53,65.44,1707500,64031248
2023-12-15,2018.19,64.89,1692956,63485849
2023-12-18,2027.00,65.17,1700345,63762920
2023-12-19,2040.12,65.59,1711353,64175726
2023-12-20,2029.19,65.24,1702183,63831874
2023-12-21,2045.49,65.76,1715860,64344752
2023-12-22,2052.98,66.00,1722135,64580080
2023-12-25,2054.93,66.07,1723775,64641572
2023-12-26,2067.20,66.46,1734068,65027548
2023-12-27,2077.00,66.78,1742285,65335673
2023-12-28,2066.04,66.42,1733097,64991130
2023-12-29,2062.59,66.31,1730201,64882537
2024-01-01,2063.80,66.35,1731216,64920598
2024-01-02,2058.51,66.18,1726779,64754206
2024-01-03,2040.19,65.59,1711411,64177911
2024-01-04,2043.26,65.69,1713990,64274620
2024-01-05,2045.50,65.76,1715861,64344799
2024-01-08,2027.84,65.20,1701053,63789504
2024-01-09,2029.59,65.25,1702523,63844611
2024-01-10,2023.40,65.05,1697328,63649803
2024-01-11,2028.09,65.20,1701261,63797272
2024-01-12,2048.72,65.87,1718565,64446204
2024-01-15,2054.49,66.05,1723406,64627733
2024-01-16,2027.59,65.19,1700841,63781544
2024-01-17,2005.72,64.49,1682495,63093564
2024-01-18,2022.67,65.03,1696714,63626790
2024-01-19,2029.09,65.24,1702099,63828729
2024-01-22,2020.09,64.95,1694554,63545771
2024-01-23,2027.68,65.19,1700915,63784316
2024-01-24,2012.59,64.71,1688258,63309692
2024-01-25,2019.75,64.94,1694266,63534981
2024-01-26,2018.34,64.89,1693082,63490568
2024-01-29,2031.75,65.32,1704330,63912367
2024-01-30,2036.12,65.46,1707992,64049718
2024-01-31,2037.19,65.50,1708894,64083529
2024-02-01,2054.09,66.04,1723071,64615154
2024-02-02,2038.59,65.54,1710069,64127569
2024-02-05,2024.67,65.09,1698392,63689712
2024-02-06,2035.46,65.44,1707445,64029182
2024-02-07,2034.22,65.40,1706402,63990061
2024-02-08,2033.18,65.37,1705529,63957321
2024-02-09,2024.16,65.08,1697961,63673553
2024-02-12,2019.79,64.94,1694298,63536183
2024-02-13,1992.13,64.05,1671098,62666182
2024-02-14,1992.39,64.06,1671314,62674265
2024-02-15,2004.09,64.43,1681126,63042232
2024-02-16,2013.10,64.72,1688687,63325762
2024-02-19,2017.63,64.87,1692482,63468085
2024-02-20,2023.53,65.06,1697434,63653762
2024-02-21,2024.99,65.10,1698660,63699757
2024-02-22,2024.11,65.08,1697924,63672152
2024-02-23,2035.72,65.45,1707659,64037215
2024-02-26,2030.66,65.29,1703415,63878053
2024-02-27,2029.64,65.25,1702559,63845963
2024-02-28,2034.62,65.41,1706738,64002686
2024-02-29,2043.24,65.69,1713973,64273975
2024-03-01,2083.39,66.98,1747649,65536832
2024-03-04,2114.99,68.00,1774157,66530871
2024-03-05,2127.55,68.40,1784689,66925825
2024-03-06,2148.29,69.07,1802090,67578385
2024-03-07,2159.16,69.42,1811207,67920278
2024-03-08,2177.51,70.01,1826601,68497553
2024-03-11,2182.47,70.17,1830762,68653577
2024-03-12,2157.99,69.38,1810227,67883515
2024-03-13,2174.40,69.91,1823992,68399718
2024-03-14,2161.01,69.48,1812764,67978669
2024-03-15,2155.54,69.30,1808174,67806531
2024-03-18,2159.99,69.45,1811901,67946305
2024-03-19,2157.23,69.36,1809586,67859477
2024-03-20,2185.96,70.28,1833688,68763315
2024-03-21,2180.81,70.11,1829367,68601270
2024-03-22,2164.15,69.58,1815390,68077132
2024-03-25,2171.45,69.81,1821520,68306992
2024-03-26,2178.58,70.04,1827502,68531329
2024-03-27,2194.02,70.54,1840455,69017059
2024-03-28,2232.38,71.77,1872625,70223454
2024-04-01,2250.36,72.35,1887708,70789047
2024-04-02,2280.10,73.31,1912655,71724573
2024-04-03,2299.17,73.92,1928656,72324595
2024-04-04,2289.43,73.61,1920484,72018160
2024-04-05,2329.50,74.90,1954098,73278675
2024-04-08,2338.89,75.20,1961976,73574082
2024-04-09,2352.58,75.64,1973456,74004594
2024-04-10,2332.79,75.00,1956862,73382308
2024-04-11,2373.24,76.30,1990787,74654527
2024-04-12,2343.43,75.34,1965779,73716729
2024-04-15,2382.51,76.60,1998564,74946133
2024-04-16,2382.83,76.61,1998835,74956324
2024-04-17,2360.81,75.90,1980359,74263452
2024-04-18,2378.25,76.46,1994992,74812218
2024-04-19,2390.45,76.85,2005227,75196021
2024-04-22,2326.29,74.79,1951402,73177570
2024-04-23,2321.81,74.65,1947651,73036912
2024-04-24,2315.82,74.46,1942624,72848409
2024-04-25,2331.78,74.97,1956012,73350459
2024-04-26,2337.72,75.16,1960989,73537096
2024-04-29,2334.44,75.05,1958238,73433940
2024-04-30,2284.57,73.45,1916413,71865476
2024-05-01,2317.88,74.52,1944353,72913228
2024-05-02,2303.29,74.05,1932110,72454116
2024-05-03,2301.56,74.00,1930658,72399673
2024-05-06,2326.15,74.79,1951288,73173292
2024-05-07,2315.20,74.44,1942102,72828841
2024-05-08,2309.05,74.24,1936944,72635385
2024-05-09,2345.88,75.42,1967842,73794080
2024-05-10,2360.14,75.88,1979803,74242624
2024-05-13,2338.45,75.18,1961606,73560212
2024-05-14,2355.88,75.74,1976227,74108503
2024-05-15,2386.04,76.71,2001529,75057322
2024-05-16,2377.90,76.45,1994698,74801182
2024-05-17,2414.70,77.63,2025568,75958795
2024-05-20,2426.36,78.01,2035349,76325587
2024-05-21,2420.88,77.83,2030752,76153196
2024-05-22,2378.75,76.48,1995411,74827924
2024-05-23,2328.62,74.87,1953360,73250997
2024-05-24,2334.02,75.04,1957890,73420861
2024-05-27,2350.98,75.59,1972116,73954367
2024-05-28,2361.28,75.92,1980757,74278374
2024-05-29,2338.26,75.18,1961446,73554237
2024-05-30,2343.10,75.33,1965506,73706491
2024-05-31,2327.39,74.83,1952328,73212298
2024-06-03,2350.73,75.58,1971907,73946503
2024-06-04,2327.01,74.82,1952009,73200348
2024-06-05,2355.30,75.72,1975740,74090263
2024-06-06,2375.90,76.39,1993021,74738269
2024-06-07,2294.01,73.75,1924327,72162273
2024-06-10,2310.98,74.30,1938563,72696094
2024-06-11,2316.86,74.49,1943495,72881064
2024-06-12,2324.98,74.75,1950306,73136490
2024-06-13,2303.94,74.07,1932657,72474637
2024-06-14,2332.79,75.00,1956858,73382169
2024-06-17,2319.11,74.56,1945382,72951842
2024-06-18,2329.48,74.89,1954081,73278045
2024-06-19,2328.26,74.86,1953058,73239669
2024-06-20,2360.16,75.88,1979817,74243139
2024-06-21,2321.51,74.64,1947396,73027336
2024-06-24,2334.39,75.05,1958200,73432496
2024-06-25,2319.57,74.58,1945768,72966311
2024-06-26,2298.26,73.89,1927892,72295964
2024-06-27,2327.62,74.83,1952521,73219540
2024-06-28,2326.69,74.80,1951741,73190280
2024-07-01,2331.73,74.97,1955969,73348823
2024-07-02,2329.47,74.89,1954073,73277731
2024-07-03,2356.14,75.75,1976445,74116682
2024-07-04,2357.45,75.79,1977544,74157892
2024-07-05,2391.62,76.89,2006207,75232777
2024-07-08,2359.21,75.85,1979020,74213256
2024-07-09,2363.82,76.00,1982887,74358276
2024-07-10,2371.38,76.24,1989229,74596083
2024-07-11,2415.35,77.66,2026113,75979247
2024-07-12,2411.11,77.52,2022557,75845870
2024-07-15,2422.28,77.88,2031926,76197240
2024-07-16,2468.68,79.37,2070849,77656834
2024-07-17,2458.66,79.05,2062444,77341636
2024-07-18,2445.09,78.61,2051061,76914772
2024-07-19,2400.78,77.19,2013891,75520919
2024-07-22,2396.57,77.05,2010360,75388487
2024-07-23,2409.68,77.47,2021357,75800881
2024-07-24,2397.29,77.07,2010964,75411135
2024-07-25,2364.72,76.03,1983642,74386584
2024-07-26,2387.07,76.75,2002391,75089647
2024-07-29,2383.57,76.63,1999455,74979548
2024-07-30,2411.05,77.52,2022506,75843981
2024-07-31,2447.51,78.69,2053091,76990896
2024-08-01,2446.40,78.65,2052159,76955975
2024-08-02,2442.68,78.53,2049039,76838957
2024-08-05,2410.11,77.49,2021718,75814413
2024-08-06,2389.90,76.84,2004764,75178664
2024-08-07,2383.10,76.62,1999060,74964764
2024-08-08,2427.27,78.04,2036112,76354210
2024-08-09,2431.14,78.16,2039358,76475944
2024-08-12,2472.14,79.48,2073751,77765673
2024-08-13,2465.06,79.25,2067812,77542964
2024-08-14,2448.02,78.71,2053518,77006939
2024-08-15,2456.49,78.98,2060623,77273377
2024-08-16,2507.70,80.62,2103581,78884280
2024-08-19,2504.31,80.52,2100737,78777645
2024-08-20,2514.02,80.83,2108882,79083089
2024-08-21,2512.41,80.78,2107532,79032440
2024-08-22,2484.80,79.89,2084371,78163922
2024-08-23,2512.41,80.78,2107532,79032440
2024-08-26,2518.04,80.96,2112255,79209546
2024-08-27,2524.58,81.17,2117741,79415275
2024-08-28,2504.73,80.53,2101089,78790854
2024-08-29,2521.17,81.06,2114880,79308002
2024-08-30,2503.45,80.49,2100016,78750588
2024-09-02,2499.47,80.36,2096677,78625391
2024-09-03,2492.98,80.15,2091233,78421236
2024-09-04,2495.65,80.24,2093473,78505224
2024-09-05,2516.76,80.92,2111181,79169281
2024-09-06,2497.45,80.29,2094983,78561848
2024-09-09,2506.31,80.58,2102415,78840558
2024-09-10,2516.65,80.91,2111088,79165817
2024-09-11,2511.51,80.75,2106777,79004132
2024-09-12,2558.75,82.27,2146404,80490152
2024-09-13,2579.01,82.92,2163399,81127468
2024-09-16,2582.51,83.03,2166335,81237567
2024-09-17,2569.58,82.61,2155489,80830832
2024-09-18,2559.38,82.29,2146932,80509967
2024-09-19,2586.78,83.17,2169917,81371888
2024-09-20,2622.27,84.31,2199688,82488291
2024-09-23,2628.54,84.51,2204947,82685526
2024-09-24,2657.14,85.43,2228938,83585186
2024-09-25,2657.16,85.43,2228955,83585816
2024-09-26,2672.44,85.92,2241773,84066477
2024-09-27,2658.32,85.47,2229928,83622311
2024-09-30,2634.73,84.71,2210140,82880241
2024-10-01,2663.43,85.63,2234215,83783051
2024-10-02,2658.80,85.48,2230331,83637409
2024-10-03,2656.20,85.40,2228150,83555619
2024-10-04,2653.52,85.31,2225902,83471316
2024-10-07,2643.31,84.98,2217337,83150144
2024-10-08,2622.91,84.33,2200225,82508420
2024-10-09,2609.26,83.89,2188774,82079037
2024-10-10,2629.34,84.54,2205618,82710693
2024-10-11,2656.18,85.40,2228133,83554989
2024-10-12,2657.26,85.43,2229039,83588965
2024-10-14,2652.64,85.28,2225163,83443630
2024-10-15,2661.81,85.58,2232856,83732095
2024-10-16,2674.98,86.00,2243903,84146379
2024-10-17,2692.11,86.55,2258273,84685238
2024-10-18,2719.72,87.44,2281434,85553757
2024-10-19,2721.68,87.50,2283078,85615411
2024-10-21,2719.94,87.45,2281618,85560676
2024-10-22,2748.72,88.37,2305760,86466005
2024-10-23,2716.10,87.32,2278397,85439887
2024-10-24,2736.81,87.99,2295770,86091357
2024-10-25,2742.56,88.18,2300593,86272234
2024-10-26,2747.63,88.34,2304846,86431714
2024-10-28,2742.59,88.18,2300618,86273178
2024-10-29,2772.27,89.13,2325515,87206815
2024-10-30,2787.56,89.62,2338341,87687791
2024-10-31,2746.56,88.30,2303948,86398061
2024-11-01,2734.16,87.91,2293546,86007991
2024-11-02,2736.40,87.98,2295425,86078454
2024-11-04,2738.39,88.04,2297095,86141053
2024-11-05,2740.48,88.11,2298848,86206801
2024-11-06,2667.16,85.75,2237344,83900384
2024-11-07,2694.45,86.63,2260236,84758842
2024-11-08,2687.19,86.40,2254146,84530465
2024-11-09,2684.20,86.30,2251638,84436410
2024-11-11,2619.24,84.21,2197146,82392976
2024-11-12,2598.27,83.54,2179555,81733327
2024-11-13,2581.05,82.98,2165110,81191641
2024-11-14,2576.02,82.82,2160891,81033413
2024-11-15,2563.94,82.43,2150758,80653412
2024-11-16,2563.07,82.40,2150028,80626048
2024-11-18,2609.88,83.91,2189294,82098536
2024-11-19,2630.77,84.58,2206818,82755674
2024-11-20,2650.95,85.23,2223746,83390470
2024-11-21,2669.73,85.83,2239499,83981230
2024-11-22,2708.23,87.07,2271795,85192318
2024-11-23,2716.08,87.32,2278380,85439257
2024-11-25,2625.73,84.42,2202590,82597130
2024-11-26,2628.11,84.50,2204587,82672001
2024-11-27,2634.78,84.71,2210182,82881816
2024-11-28,2637.39,84.79,2212371,82963914
2024-11-29,2650.11,85.20,2223041,83364052
2024-12-02,2637.70,84.80,2212631,82973667
2024-12-03,2641.03,84.91,2215425,83078421
2024-12-04,2651.80,85.26,2224459,83417212
2024-12-05,2629.88,84.55,2206071,82727673
2024-12-06,2634.90,84.71,2210282,82885587
2024-12-07,2633.20,84.66,2208856,82832112
2024-12-09,2660.31,85.53,2231598,83684910
2024-12-10,2691.98,86.55,2258164,84681145
2024-12-11,2718.11,87.39,2280083,85503116
2024-12-12,2683.07,86.26,2250690,84400867
2024-12-13,2653.07,85.30,2225524,83457162
2024-12-14,2648.51,85.15,2221699,83313717
2024-12-16,2653.36,85.31,2225768,83466286
2024-12-17,2645.41,85.05,2219099,83216198
2024-12-18,2604.28,83.73,2184597,81922383
2024-12-19,2596.85,83.49,2178364,81688661
2024-12-20,2627.95,84.49,2204452,82666963
2024-12-21,2623.29,84.34,2200543,82520377
2024-12-23,2611.27,83.95,2190460,82142266
